url,streetAddress,yearBuilt,sqrfSize,lotSize,lastSoldPrice,taxAssessedValue,latitude,longitude
https://www.zillow.com/homedetails/721-Preston-Ave-Lewiston-ID-83501/110320625_zpid/,721 Preston Ave,1957,2112,41338,0,181495,46.387996673583984,-116.99376678466797
https://www.zillow.com/homedetails/3208-8th-St-E-Lewiston-ID-83501/110320624_zpid/,3208 8th St E,1968,1976,10672,0,189891,46.387088775634766,-116.98853302001953
https://www.zillow.com/homedetails/832-Hawthorne-St-Lewiston-ID-83501/110318745_zpid/,832 Hawthorne St,1970,720,8276,0,55784,46.39286804199219,-116.98689270019531
https://www.zillow.com/homedetails/1036-Richardson-Ave-Lewiston-ID-83501/110322820_zpid/,1036 Richardson Ave,1977,2160,13982,0,248483,46.36190414428711,-116.97593688964844
https://www.zillow.com/homedetails/2867-Knollcrest-Dr-Lewiston-ID-83501/2070297357_zpid/,2867 Knollcrest Dr,Unknown,0,13329,0,0,46.391212463378906,-117.0254135131836
https://www.zillow.com/homedetails/2419-13th-Ave-Lewiston-ID-83501/110328615_zpid/,2419 13th Ave,1956,1788,7100,0,203367,46.4075813293457,-116.99651336669922
https://www.zillow.com/homedetails/1179-Lindsay-Creek-Rd-Lewiston-ID-83501/110324124_zpid/,1179 Lindsay Creek Rd,1950,2384,74923,0,173594,46.408836364746094,-116.96952056884766
https://www.zillow.com/homedetails/3328-8th-St-E-Lewiston-ID-83501/110329250_zpid/,3328 8th St E,1967,2184,11848,0,227765,46.38164138793945,-116.98841094970703
https://www.zillow.com/homedetails/1735-Ripon-Ave-Lewiston-ID-83501/110328281_zpid/,1735 Ripon Ave,1970,1976,12066,0,164002,46.36618423461914,-116.9395980834961
https://www.zillow.com/homedetails/1607-14th-Ave-Lewiston-ID-83501/110320986_zpid/,1607 14th Ave,1941,1338,7100,0,190804,46.4064826965332,-117.00899505615234
https://www.zillow.com/homedetails/2316-Grelle-Ave-Lewiston-ID-83501/110316913_zpid/,2316 Grelle Ave,2003,4868,204732,0,848192,46.372249603271484,-116.91061401367188
https://www.zillow.com/homedetails/411-Del-Sol-Ln-Lewiston-ID-83501/2070427790_zpid/,411 Del Sol Ln,1928,831,6141,0,0,46.4157600402832,-117.01066589355469
https://www.zillow.com/homedetails/3822-15th-St-Lewiston-ID-83501/111725413_zpid/,3822 15th St,1950,2088,8276,0,130706,46.363800048828125,-116.95489501953125
https://www.zillow.com/homedetails/539-539-3340-Bryden-6th-St-Lewiston-ID-83501/2070435534_zpid/,539-539 & 3340 Bryden & 6th St,1976,1896,11325,0,0,46.18513107299805,-116.87095642089844
https://www.zillow.com/homedetails/42462-Waha-Rd-Lewiston-ID-83501/110323220_zpid/,42462 Waha Rd,1994,2976,219542,0,304586,46.207889556884766,-116.83235168457031
https://www.zillow.com/homedetails/820-Preston-Ave-Lewiston-ID-83501/225380604_zpid/,820 Preston Ave,Unknown,0,165528,0,3603,46.38687515258789,-116.9894027709961
https://www.zillow.com/homedetails/29-Street-Lewiston-ID-83501/2076708522_zpid/,29 Street,Unknown,0,24829,0,0,46.37810134887695,-116.97419738769531
https://www.zillow.com/homedetails/3213-Hidden-Valley-Loop-Lewiston-ID-83501/2077195988_zpid/,3213 Hidden Valley Loop,Unknown,0,13939,0,0,46.18513107299805,-116.87095642089844
https://www.zillow.com/homedetails/3209-18th-St-Lewiston-ID-83501/2077195102_zpid/,3209 18th St,Unknown,0,8276,0,0,46.39218521118164,-116.9408187866211
https://www.zillow.com/homedetails/Nka-14th-Ave-Lewiston-ID-83501/2083465571_zpid/,Nka 14th Ave,Unknown,0,14810,0,0,46.18513107299805,-116.87095642089844
https://www.zillow.com/homedetails/119-N-Garden-Ct-Lewiston-ID-83501/110318334_zpid/,119 N Garden Ct,1951,778,4268,0,129402,46.38972473144531,-117.00497436523438
https://www.zillow.com/homedetails/385-W-Shiloh-Dr-Lewiston-ID-83501/110318457_zpid/,385 W Shiloh Dr,1977,3568,12240,0,319399,46.383567810058594,-117.04047393798828
https://www.zillow.com/homedetails/630-Preston-Ave-Lewiston-ID-83501/2112204830_zpid/,630 Preston Ave,1973,2400,0,0,0,46.38771057128906,-116.99819946289062
https://www.zillow.com/homedetails/930-7th-Ave-Lewiston-ID-83501/110328951_zpid/,930 7th Ave,1905,1691,3659,0,152630,46.413333892822266,-117.01872253417969
https://www.zillow.com/homedetails/LOT-C-Forsman-Rd-Lewiston-ID-83501/2080785215_zpid/,LOT C Forsman Rd,Unknown,0,439956,0,0,46.38087844848633,-117.01213836669922
https://www.zillow.com/homedetails/7-Pheasant-Loop-Rd-Lewiston-ID-83501/2070598308_zpid/,7 Pheasant Loop Rd,Unknown,0,217800,0,0,46.2940559387207,-116.87944030761719
https://www.zillow.com/homedetails/5478A-Lariat-Ln-Lewiston-ID-83501/2079157327_zpid/,5478A Lariat Ln,1950,2190,10386446,0,0,46.39457702636719,-116.95158386230469
https://www.zillow.com/homedetails/5478-Lariat-Ln-Lewiston-ID-83501/110323900_zpid/,5478 Lariat Ln,1950,2190,52272,0,132479,46.3945198059082,-116.95130157470703
https://www.zillow.com/homedetails/714-7th-Ave-Lewiston-ID-83501/110317960_zpid/,714 7th Ave,1905,3224,0,0,136792,46.413150787353516,-117.02224731445312
https://www.zillow.com/homedetails/3434-3438-5th-St-Lewiston-ID-83501/2070912534_zpid/,3434-3438 5th St,2019,1176,0,0,0,46.380279541015625,-117.0071792602539
https://www.zillow.com/homedetails/2856-Mayfair-Dr-Lewiston-ID-83501/110330218_zpid/,2856 Mayfair Dr,1971,3114,0,0,257008,46.39160919189453,-117.02235412597656
https://www.zillow.com/homedetails/40787-Waha-Rd-Lewiston-ID-83501/225378768_zpid/,40787 Waha Rd,1978,4500,78408,0,138000,46.21648406982422,-116.84996795654297
https://www.zillow.com/homedetails/1605-Vineyard-Dr-Lewiston-ID-83501/110320558_zpid/,1605 Vineyard Dr,1954,2936,14374,0,260499,46.39421081542969,-117.00894165039062
https://www.zillow.com/homedetails/Nna-Old-Spiral-Hwy-Lewiston-ID-83501/2070949387_zpid/,Nna Old Spiral Hwy,Unknown,0,265280,0,0,46.18513107299805,-116.87095642089844
https://www.zillow.com/homedetails/Nka-Warner-Ave-Lewiston-ID-83501/2070965993_zpid/,Nka Warner Ave,Unknown,0,28749,0,0,46.18513107299805,-116.87095642089844
https://www.zillow.com/homedetails/1448-8th-St-Lewiston-ID-83501/110318223_zpid/,1448 8th St,1993,2868,0,0,254139,46.405311584472656,-117.02178192138672
https://www.zillow.com/homedetails/Foothill-Dr-Lewiston-ID-83501/2071001817_zpid/,Foothill Dr,Unknown,0,19166,0,0,46.37221145629883,-117.0362548828125
https://www.zillow.com/homedetails/24961-Spiral-Dr-Lewiston-ID-83501/2071112314_zpid/,24961 Spiral Dr,Unknown,0,218671,0,0,46.44460678100586,-117.00729370117188
https://www.zillow.com/homedetails/0-Old-Spiral-Hwy-Lewiston-ID-83501/2071246217_zpid/,0 Old Spiral Hwy,Unknown,0,422967,0,0,46.434364318847656,-117.00574493408203
https://www.zillow.com/homedetails/732-Bryden-Ave-Lewiston-ID-83501/110317388_zpid/,732 Bryden Ave,1950,2178,19819,0,156468,46.37997817993164,-116.99286651611328
https://www.zillow.com/homedetails/730-Bryden-Ave-Lewiston-ID-83501/110317387_zpid/,730 Bryden Ave,1950,1436,19819,0,136434,46.37997817993164,-116.99312591552734
https://www.zillow.com/homedetails/3433-7th-St-Lewiston-ID-83501/110317578_zpid/,3433 7th St,1971,1976,12327,0,245920,46.37750244140625,-116.996337890625
https://www.zillow.com/homedetails/4154-Lapwai-Rd-Lewiston-ID-83501/110324112_zpid/,4154 Lapwai Rd,2018,3100,35283,0,351477,46.41044235229492,-116.97162628173828
https://www.zillow.com/homedetails/Forsman-Ln-Lewiston-ID-83501/2071919973_zpid/,Forsman Ln,Unknown,0,426452,0,0,46.22664260864258,-116.83828735351562
https://www.zillow.com/homedetails/0-Airway-Ave-Lewiston-ID-83501/2076428355_zpid/,0 Airway Ave,Unknown,0,287931,0,0,46.37931823730469,-116.9948959350586
https://www.zillow.com/homedetails/219-Snake-River-Ave-ROOM-219-Lewiston-ID-83501/2071991714_zpid/,219 Snake River Ave ROOM 219,1980,2500,21344,0,0,46.41824722290039,-117.0320053100586
https://www.zillow.com/homedetails/Kid-Dr-Lewiston-ID-83501/2072129462_zpid/,Kid Dr,Unknown,0,238273,0,0,46.207881927490234,-116.84078216552734
https://www.zillow.com/homedetails/LOT-2-2B-Pheasant-Loop-Rd-Lewiston-ID-83501/2072319094_zpid/,LOT 2-2B Pheasant Loop Rd,Unknown,0,217800,0,0,46.287330627441406,-116.88111877441406
https://www.zillow.com/homedetails/LOT-1-1B-Pheasant-Loop-Rd-Lewiston-ID-83501/2072319114_zpid/,LOT 1-1B Pheasant Loop Rd,Unknown,0,217800,0,0,46.287330627441406,-116.88111877441406
https://www.zillow.com/homedetails/LOT-5-5C-Pheasant-Loop-Rd-Lewiston-ID-83501/2072319115_zpid/,LOT 5-5C Pheasant Loop Rd,Unknown,0,217800,0,0,46.287330627441406,-116.88111877441406
https://www.zillow.com/homedetails/LOT-10-10B-Pheasant-Loop-Rd-Lewiston-ID-83501/2072319116_zpid/,LOT 10-10B Pheasant Loop Rd,Unknown,0,217800,0,0,46.287330627441406,-116.88111877441406
https://www.zillow.com/homedetails/LOT-17-17A-Pheasant-Loop-Rd-Lewiston-ID-83501/2072319117_zpid/,LOT 17-17A Pheasant Loop Rd,Unknown,0,217800,0,0,46.287330627441406,-116.88111877441406
https://www.zillow.com/homedetails/LOT-7-7A-Pheasant-Loop-Rd-Lewiston-ID-83501/2072319119_zpid/,LOT 7-7A Pheasant Loop Rd,Unknown,0,217800,0,0,46.287330627441406,-116.88111877441406
https://www.zillow.com/homedetails/LOT-3-3A-Pheasant-Loop-Rd-Lewiston-ID-83501/2072319120_zpid/,LOT 3-3A Pheasant Loop Rd,Unknown,0,217800,0,0,46.287330627441406,-116.88111877441406
https://www.zillow.com/homedetails/2416-7th-St-Lewiston-ID-83501/110318993_zpid/,2416 7th St,1969,2952,12632,0,242546,46.395477294921875,-117.02379608154297
https://www.zillow.com/homedetails/LOT-8-Eight-Darby-Vlg-Lewiston-ID-83501/2076427376_zpid/,LOT 8 Eight Darby Vlg,Unknown,0,49832,0,0,46.18513107299805,-116.87095642089844
https://www.zillow.com/homedetails/3971-Ridgewater-Dr-Lewiston-ID-83501/2078159754_zpid/,3971 Ridgewater Dr,Unknown,0,12458,0,0,46.371849060058594,-117.04261016845703
https://www.zillow.com/homedetails/3975-Ridgewater-Dr-Lewiston-ID-83501/2078159753_zpid/,3975 Ridgewater Dr,Unknown,0,12458,0,0,46.37160873413086,-117.0428237915039
https://www.zillow.com/homedetails/3963-Ridgewater-Dr-Lewiston-ID-83501/2078159752_zpid/,3963 Ridgewater Dr,Unknown,0,11935,0,0,46.372314453125,-117.04222869873047
https://www.zillow.com/homedetails/Nka-Burrell-Ave-Lewiston-ID-83501/2083614402_zpid/,Nka Burrell Ave,Unknown,0,11761200,0,0,46.18513107299805,-116.87095642089844
https://www.zillow.com/homedetails/Nka-11th-Ave-Lewiston-ID-83501/2083613069_zpid/,Nka 11th Ave,Unknown,0,5357880,0,0,46.18513107299805,-116.87095642089844
https://www.zillow.com/homedetails/Nka-Lindsay-Creek-Rd-Lewiston-ID-83501/2079156023_zpid/,Nka Lindsay Creek Rd,Unknown,0,1402632,0,0,46.18513107299805,-116.87095642089844
https://www.zillow.com/homedetails/LOT-1-Pheasant-Loop-Rd-A-Lewiston-ID-83501/2074758661_zpid/,LOT 1 Pheasant Loop Rd #A,Unknown,0,262231,0,0,46.2940559387207,-116.87944030761719
https://www.zillow.com/homedetails/3217-Hidden-Valley-Loop-Lewiston-ID-83501/2085899780_zpid/,3217 Hidden Valley Loop,Unknown,0,9583,0,0,46.41510009765625,-117.00879669189453
https://www.zillow.com/homedetails/3219-Hidden-Valley-Loop-Lewiston-ID-83501/2085899839_zpid/,3219 Hidden Valley Loop,Unknown,0,9583,0,0,46.41510009765625,-117.00879669189453
https://www.zillow.com/homedetails/3223-Hidden-Valley-Loop-Lewiston-ID-83501/2085899950_zpid/,3223 Hidden Valley Loop,Unknown,0,8712,0,0,46.41510009765625,-117.00879669189453
https://www.zillow.com/homedetails/5478-5478A-Lariat-Ln-Lewiston-ID-83501/2076538616_zpid/,5478-5478A Lariat Ln,Unknown,0,10386446,0,0,46.39457702636719,-116.95158386230469
https://www.zillow.com/homedetails/721-5th-Ave-Lewiston-ID-83501/110328820_zpid/,721 5th Ave,1916,5510,7579,0,317937,46.41590118408203,-117.02178192138672
https://www.zillow.com/homedetails/Nna-Burrell-Ave-Lewiston-ID-83501/2090806523_zpid/,Nna Burrell Ave,Unknown,0,11761200,0,0,46.18513107299805,-116.87095642089844
https://www.zillow.com/homedetails/Nka-Lindsey-Creek-Rd-Lewiston-ID-83501/2079157644_zpid/,Nka Lindsey Creek Rd,Unknown,0,1402632,0,0,46.18513107299805,-116.87095642089844
https://www.zillow.com/homedetails/0000-11th-Ave-Lewiston-ID-83501/2083607144_zpid/,0000 11th Ave,Unknown,0,5357880,0,0,46.408992767333984,-117.01422119140625
https://www.zillow.com/homedetails/315-Northfork-Dr-Ahsahka-ID-83520/112006712_zpid/,315 Northfork Dr,1997,2550,14374,0,191482,46.50640106201172,-116.31702423095703
https://www.zillow.com/homedetails/512-Hogan-St-Cottonwood-ID-83522/115519888_zpid/,512 Hogan St,1976,2966,10018,0,229531,46.05500793457031,-116.35124969482422
https://www.zillow.com/homedetails/1001-East-St-Keuterville-ID-83522/230216104_zpid/,1001 East St,1960,2388,10890,0,137811,46.06031799316406,-116.34904479980469
https://www.zillow.com/homedetails/410-Butler-St-Cottonwood-ID-83522/115524429_zpid/,410 Butler St,1979,1848,29185,0,115385,46.06014633178711,-116.3494644165039
https://www.zillow.com/homedetails/Gill-Point-Rd-Cottonwood-ID-83522/2073221939_zpid/,Gill Point Rd,Unknown,0,54014400,0,0,45.91879653930664,-116.51466369628906
https://www.zillow.com/homedetails/416-Gilmore-St-Cottonwood-ID-83522/2070602132_zpid/,416 Gilmore St,Unknown,0,10890,0,0,46.049583435058594,-116.3495864868164
https://www.zillow.com/homedetails/719-Keuterville-Rd-Keuterville-ID-83522/115521872_zpid/,719 Keuterville Rd,1961,5400,304310,0,442129,46.02884292602539,-116.409912109375
https://www.zillow.com/homedetails/709-Smith-St-Keuterville-ID-83522/115519401_zpid/,709 Smith St,1961,3708,18251,0,237048,46.05173110961914,-116.35514068603516
https://www.zillow.com/homedetails/503-North-St-Keuterville-ID-83522/115524536_zpid/,503 North St,1957,1064,6011,0,82596,46.050750732421875,-116.35030364990234
https://www.zillow.com/homedetails/1301-Clark-St-Keuterville-ID-83522/115519590_zpid/,1301 Clark St,1992,1056,12196,0,79150,46.05528259277344,-116.34654998779297
https://www.zillow.com/homedetails/30-Elk-Run-Rd-30-Cottonwood-ID-83522/2072074064_zpid/,30 Elk Run Rd #30,Unknown,0,2565684,0,0,45.795230865478516,-116.38130187988281
https://www.zillow.com/homedetails/LOT-31-Elk-Run-Rd-Cottonwood-ID-83522/2072074150_zpid/,LOT 31 Elk Run Rd,Unknown,0,958320,0,0,45.795230865478516,-116.38130187988281
https://www.zillow.com/homedetails/30-Elk-Run-Rd-Cottonwood-ID-83522/2072074450_zpid/,30 Elk Run Rd,Unknown,0,1607364,0,0,45.795230865478516,-116.38130187988281
https://www.zillow.com/homedetails/216-W-Main-St-Craigmont-ID-83523/2070288951_zpid/,216 W Main St,1940,2576,14810,0,0,46.2407341003418,-116.47642517089844
https://www.zillow.com/homedetails/20199-Cotton-Tail-Ln-Culdesac-ID-83524/110324612_zpid/,20199 Cotton Tail Ln,2006,3828,219978,0,343181,46.496822357177734,-116.71229553222656
https://www.zillow.com/homedetails/318-Rhett-Creek-Rd-Dixie-ID-83525/115521134_zpid/,318 Rhett Creek Rd,2006,1040,58588,0,123723,45.5318489074707,-115.45573425292969
https://www.zillow.com/homedetails/Mother-Lode-Rd-Elk-City-ID-83525/2095857611_zpid/,Mother Lode Rd,Unknown,0,85377,0,0,45.82093048095703,-115.43755340576172
https://www.zillow.com/homedetails/258-Rhett-Creek-Rd-Dixie-ID-83525/115520563_zpid/,258 Rhett Creek Rd,1997,1522,43560,0,130594,45.53732681274414,-115.45279693603516
https://www.zillow.com/homedetails/107-Maxwell-Ln-Dixie-ID-83525/123355340_zpid/,107 Maxwell Ln,Unknown,0,6455591,0,289178,45.850616455078125,-115.45092010498047
https://www.zillow.com/homedetails/7-Lots-7-8-9-Wallace-Sub-Div-Elk-City-ID-83525/2073667228_zpid/,7 Lots 7 8 9 Wallace Sub Div,Unknown,0,133293,0,0,45.885501861572266,-115.1033706665039
https://www.zillow.com/homedetails/2731-Dixie-Rd-Dixie-ID-83525/115524660_zpid/,2731 Dixie Rd,1940,874,10018,0,32612,45.553287506103516,-115.46100616455078
https://www.zillow.com/homedetails/2726-Dixie-Rd-Dixie-ID-83525/115524671_zpid/,2726 Dixie Rd,1950,544,10018,0,41783,45.55344772338867,-115.4616470336914
https://www.zillow.com/homedetails/Mallard-Creek-Rd-Elk-City-ID-83525/2070916443_zpid/,Mallard Creek Rd,Unknown,0,990554,0,0,45.885501861572266,-115.1033706665039
https://www.zillow.com/homedetails/Upper-Maxwell-Ln-Elk-City-ID-83525/2071002642_zpid/,Upper Maxwell Ln,Unknown,0,6969600,0,0,45.86201095581055,-115.4663314819336
https://www.zillow.com/homedetails/357-Hidden-Springs-Rd-Elk-City-ID-83525/115521729_zpid/,357 Hidden Springs Rd,1985,1873,181645,0,58285,45.843055725097656,-115.46257019042969
https://www.zillow.com/homedetails/355-Hidden-Springs-Rd-Elk-City-ID-83525/115521730_zpid/,355 Hidden Springs Rd,1984,1242,209088,0,54368,45.84220886230469,-115.46240234375
https://www.zillow.com/homedetails/Elk-Summit-Properties-PARCEL-4-Elk-City-ID-83525/2077437311_zpid/,Elk Summit Properties PARCEL 4,Unknown,0,2047320,0,0,45.885501861572266,-115.1033706665039
https://www.zillow.com/homedetails/Elk-Summit-Properties-PARCEL-5-Elk-City-ID-83525/2077437181_zpid/,Elk Summit Properties PARCEL 5,Unknown,0,1263240,0,0,45.885501861572266,-115.1033706665039
https://www.zillow.com/homedetails/Elk-Summit-Properties-PARCEL-6-Elk-City-ID-83525/2077437116_zpid/,Elk Summit Properties PARCEL 6,Unknown,0,1089000,0,0,45.885501861572266,-115.1033706665039
https://www.zillow.com/homedetails/Elk-Summit-Properties-PARCEL-7-Elk-City-ID-83525/2077437034_zpid/,Elk Summit Properties PARCEL 7,Unknown,0,1393920,0,0,45.885501861572266,-115.1033706665039
https://www.zillow.com/homedetails/Elk-Summit-Properties-PARCEL-2-Elk-City-ID-83525/2077438517_zpid/,Elk Summit Properties PARCEL 2,Unknown,0,2134440,0,0,45.885501861572266,-115.1033706665039
https://www.zillow.com/homedetails/2724-Dixie-Rd-Dixie-ID-83525/115524657_zpid/,2724 Dixie Rd,1955,652,5096,0,40899,45.55366134643555,-115.46160888671875
https://www.zillow.com/homedetails/2777-Dixie-Rd-Elk-City-ID-83525/115524645_zpid/,2777 Dixie Rd,2008,3628,39247,0,228755,45.55318069458008,-115.46125793457031
https://www.zillow.com/homedetails/Cody-Pl-Grangeville-ID-83530/2070257113_zpid/,Cody Pl,Unknown,0,138956,0,0,45.8806266784668,-116.1890869140625
https://www.zillow.com/homedetails/11-Spirit-Horse-Ln-Grangeville-ID-83530/115521568_zpid/,11 Spirit Horse Ln,1981,2404,255261,0,222426,45.87713623046875,-116.20089721679688
https://www.zillow.com/homedetails/Willow-Rock-Dr-Grangeville-ID-83530/2078840367_zpid/,Willow Rock Dr,Unknown,0,47567,0,0,45.91985321044922,-116.1181869506836
https://www.zillow.com/homedetails/510-N-Florence-St-Grangeville-ID-83530/115524481_zpid/,510 N Florence St,1946,1386,10018,0,53935,45.928855895996094,-116.11395263671875
https://www.zillow.com/homedetails/75-Mount-Idaho-Loop-Rd-Grangeville-ID-83530/2078239727_zpid/,75 Mount Idaho Loop Rd,2001,5120,17424,0,0,45.90290451049805,-116.0822525024414
https://www.zillow.com/homedetails/232-Park-St-Grangeville-ID-83530/115521148_zpid/,232 Park St,1968,3104,11761,0,268634,45.92134094238281,-116.11576080322266
https://www.zillow.com/homedetails/256-Denver-Cemetery-Rd-Grangeville-ID-83530/2070529819_zpid/,256 Denver Cemetery Rd,Unknown,0,136342,0,0,45.945743560791016,-116.22291564941406
https://www.zillow.com/homedetails/243-Ridgeview-Dr-12B-Grangeville-ID-83530/2070544709_zpid/,243 Ridgeview Dr #12B,Unknown,0,221284,0,0,45.907203674316406,-116.15151977539062
